sseqid	gene_name
pid|0000000000960610844|tx|9606|	csat:104726916
pid|0000000000960610844|tx|9606|	aly:9300220
pid|0000000000960610844|tx|9606|	crb:17874643
pid|0000000000960610844|tx|9606|	csat:104725706
pid|0000000000960614732|tx|9606|	ath:AT5G65720
pid|0000000000960614732|tx|9606|	csat:104727233
pid|0000000000960614732|tx|9606|	aly:9302760
pid|0000000000960614732|tx|9606|	crb:17875342
pid|0000000000960616031|tx|9606|	ath:AT5G65720
pid|0000000000960616031|tx|9606|	csat:104727233
pid|0000000000960616031|tx|9606|	aly:9302760
pid|0000000000960616031|tx|9606|	crb:17875342
pid|0000000000960610572|tx|9606|	aly:9304654
pid|0000000000960610572|tx|9606|	ath:AT3G02360
pid|0000000000960610572|tx|9606|	crb:17894748
pid|0000000000960610572|tx|9606|	crb:17891102
pid|0000000000960610572|tx|9606|	ath:AT5G41670
pid|0000000000960610572|tx|9606|	aly:9323978
pid|0000000000960610572|tx|9606|	csat:104724532
pid|0000000000960610572|tx|9606|	csat:104719828
pid|0000000000960610572|tx|9606|	csat:104704051
pid|0000000000960610572|tx|9606|	csat:104714780
pid|0000000000960610572|tx|9606|	ath:AT1G64190
pid|0000000000960610572|tx|9606|	aly:9318292
pid|0000000000960612471|tx|9606|	crb:17888110
pid|0000000000960612471|tx|9606|	csat:104713721
pid|0000000000960612471|tx|9606|	ath:AT5G09660
pid|0000000000960612471|tx|9606|	csat:104702815
pid|0000000000960612471|tx|9606|	csat:104708150
pid|0000000000960612471|tx|9606|	ath:AT2G22780
pid|0000000000960612471|tx|9606|	ath:AT3G15020
pid|0000000000960612471|tx|9606|	aly:9309482
pid|0000000000960612471|tx|9606|	crb:17893797
pid|0000000000960612471|tx|9606|	aly:9318975
pid|0000000000960612471|tx|9606|	ath:AT1G53240
pid|0000000000960612471|tx|9606|	crb:17900923
pid|0000000000960612471|tx|9606|	aly:9314701
pid|0000000000960612471|tx|9606|	aly:9330491
pid|0000000000960612244|tx|9606|	csat:104721213
pid|0000000000960612244|tx|9606|	crb:17879711
pid|0000000000960612244|tx|9606|	ath:AT4G35260
pid|0000000000960612244|tx|9606|	crb:17891010
pid|0000000000960612244|tx|9606|	ath:AT4G35650
pid|0000000000960612244|tx|9606|	csat:104716565
pid|0000000000960612244|tx|9606|	aly:9305145
pid|0000000000960612244|tx|9606|	crb:17877466
pid|0000000000960612244|tx|9606|	crb:17893809
pid|0000000000960612244|tx|9606|	csat:104716605
pid|0000000000960612244|tx|9606|	csat:104729638
pid|0000000000960612244|tx|9606|	csat:104729679
pid|0000000000960612244|tx|9606|	aly:9329788
pid|0000000000960612244|tx|9606|	ath:AT2G17130
pid|0000000000960612244|tx|9606|	aly:9307093
pid|0000000000960612244|tx|9606|	crb:17884216
pid|0000000000960612244|tx|9606|	ath:AT5G03290
pid|0000000000960612244|tx|9606|	csat:104708810
pid|0000000000960612244|tx|9606|	aly:9320824
pid|0000000000960612244|tx|9606|	ath:AT3G09810
pid|0000000000960612244|tx|9606|	aly:9303153
pid|0000000000960612244|tx|9606|	aly:9320108
pid|0000000000096066998|tx|9606|	csat:104721213
pid|0000000000096066998|tx|9606|	crb:17879711
pid|0000000000096066998|tx|9606|	ath:AT4G35260
pid|0000000000096066998|tx|9606|	crb:17891010
pid|0000000000096066998|tx|9606|	ath:AT4G35650
pid|0000000000096066998|tx|9606|	csat:104716565
pid|0000000000096066998|tx|9606|	aly:9305145
pid|0000000000096066998|tx|9606|	crb:17877466
pid|0000000000096066998|tx|9606|	crb:17893809
pid|0000000000096066998|tx|9606|	csat:104716605
pid|0000000000096066998|tx|9606|	csat:104729638
pid|0000000000096066998|tx|9606|	csat:104729679
pid|0000000000096066998|tx|9606|	aly:9329788
pid|0000000000096066998|tx|9606|	ath:AT2G17130
pid|0000000000096066998|tx|9606|	aly:9307093
pid|0000000000096066998|tx|9606|	crb:17884216
pid|0000000000096066998|tx|9606|	ath:AT5G03290
pid|0000000000096066998|tx|9606|	csat:104708810
pid|0000000000096066998|tx|9606|	aly:9320824
pid|0000000000096066998|tx|9606|	ath:AT3G09810
pid|0000000000096066998|tx|9606|	aly:9303153
pid|0000000000096066998|tx|9606|	aly:9320108
pid|0000000000960624601|tx|9606|	csat:104721213
pid|0000000000960624601|tx|9606|	crb:17879711
pid|0000000000960624601|tx|9606|	ath:AT4G35260
pid|0000000000960624601|tx|9606|	crb:17891010
pid|0000000000960624601|tx|9606|	ath:AT4G35650
pid|0000000000960624601|tx|9606|	csat:104716565
pid|0000000000960624601|tx|9606|	aly:9305145
pid|0000000000960624601|tx|9606|	crb:17877466
pid|0000000000960624601|tx|9606|	crb:17893809
pid|0000000000960624601|tx|9606|	csat:104716605
pid|0000000000960624601|tx|9606|	csat:104729638
pid|0000000000960624601|tx|9606|	csat:104729679
pid|0000000000960624601|tx|9606|	aly:9329788
pid|0000000000960624601|tx|9606|	ath:AT2G17130
pid|0000000000960624601|tx|9606|	aly:9307093
pid|0000000000960624601|tx|9606|	crb:17884216
pid|0000000000960624601|tx|9606|	ath:AT5G03290
pid|0000000000960624601|tx|9606|	csat:104708810
pid|0000000000960624601|tx|9606|	aly:9320824
pid|0000000000960624601|tx|9606|	ath:AT3G09810
pid|0000000000960624601|tx|9606|	aly:9303153
pid|0000000000960624601|tx|9606|	aly:9320108
pid|0000000000960611420|tx|9606|	csat:104721213
pid|0000000000960611420|tx|9606|	crb:17879711
pid|0000000000960611420|tx|9606|	ath:AT4G35260
pid|0000000000960611420|tx|9606|	crb:17891010
pid|0000000000960611420|tx|9606|	ath:AT4G35650
pid|0000000000960611420|tx|9606|	csat:104716565
pid|0000000000960611420|tx|9606|	aly:9305145
pid|0000000000960611420|tx|9606|	crb:17877466
pid|0000000000960611420|tx|9606|	crb:17893809
pid|0000000000960611420|tx|9606|	csat:104716605
pid|0000000000960611420|tx|9606|	csat:104729638
pid|0000000000960611420|tx|9606|	csat:104729679
pid|0000000000960611420|tx|9606|	aly:9329788
pid|0000000000960611420|tx|9606|	ath:AT2G17130
pid|0000000000960611420|tx|9606|	aly:9307093
pid|0000000000960611420|tx|9606|	crb:17884216
pid|0000000000960611420|tx|9606|	ath:AT5G03290
pid|0000000000960611420|tx|9606|	csat:104708810
pid|0000000000960611420|tx|9606|	aly:9320824
pid|0000000000960611420|tx|9606|	ath:AT3G09810
pid|0000000000960611420|tx|9606|	aly:9303153
pid|0000000000960611420|tx|9606|	aly:9320108
pid|0000000000960612392|tx|9606|	ath:AT3G12270
pid|0000000000960612392|tx|9606|	crb:17891405
pid|0000000000960612392|tx|9606|	aly:9320962
pid|0000000000096064466|tx|9606|	crb:17875863
pid|0000000000096064466|tx|9606|	aly:9299740
pid|0000000000096064466|tx|9606|	ath:AT1G04410
pid|0000000000096064466|tx|9606|	aly:9302237
pid|0000000000096064466|tx|9606|	ath:AT5G43330
pid|0000000000096064466|tx|9606|	ath:AT5G56720
pid|0000000000096064466|tx|9606|	crb:111832567
pid|0000000000096064466|tx|9606|	crb:17874770
pid|0000000000096064466|tx|9606|	aly:9328278
pid|0000000000096064466|tx|9606|	csat:104725128
pid|0000000000096064466|tx|9606|	csat:104726217
pid|0000000000009606121|tx|9606|	crb:17890904
pid|0000000000009606121|tx|9606|	csat:104721975
pid|0000000000009606121|tx|9606|	csat:104717299
pid|0000000000009606121|tx|9606|	ath:AT4G29010
pid|0000000000009606121|tx|9606|	crb:17878655
pid|0000000000009606121|tx|9606|	ath:AT3G06860
pid|0000000000009606121|tx|9606|	aly:9305530
pid|0000000000009606121|tx|9606|	csat:104728084
pid|0000000000009606121|tx|9606|	aly:9320679
pid|0000000000960610150|tx|9606|	crb:17890904
pid|0000000000960610150|tx|9606|	csat:104721975
pid|0000000000960610150|tx|9606|	csat:104717299
pid|0000000000960610150|tx|9606|	ath:AT4G29010
pid|0000000000960610150|tx|9606|	crb:17878655
pid|0000000000960610150|tx|9606|	ath:AT3G06860
pid|0000000000960610150|tx|9606|	aly:9305530
pid|0000000000960610150|tx|9606|	csat:104728084
pid|0000000000960610150|tx|9606|	aly:9320679
pid|0000000000960625874|tx|9606|	aly:9323376
pid|0000000000960625874|tx|9606|	crb:17897757
pid|0000000000960625874|tx|9606|	crb:17894960
pid|0000000000960625874|tx|9606|	csat:104712607
pid|0000000000960625874|tx|9606|	csat:104701699
pid|0000000000960625874|tx|9606|	ath:AT1G23310
pid|0000000000960625874|tx|9606|	csat:104712838
pid|0000000000960625874|tx|9606|	aly:9329338
pid|0000000000960625874|tx|9606|	csat:104701914
pid|0000000000960625874|tx|9606|	crb:17895448
pid|0000000000960625874|tx|9606|	ath:AT1G70580
pid|0000000000960625874|tx|9606|	aly:9326279
pid|0000000000960625874|tx|9606|	ath:AT1G72330
pid|0000000000960625874|tx|9606|	crb:17898997
pid|0000000000960625874|tx|9606|	ath:AT1G17290
pid|0000000000960625874|tx|9606|	aly:9324933
pid|0000000000960612108|tx|9606|	aly:9323376
pid|0000000000960612108|tx|9606|	crb:17897757
pid|0000000000960612108|tx|9606|	crb:17894960
pid|0000000000960612108|tx|9606|	csat:104712607
pid|0000000000960612108|tx|9606|	csat:104701699
pid|0000000000960612108|tx|9606|	ath:AT1G23310
pid|0000000000960612108|tx|9606|	csat:104712838
pid|0000000000960612108|tx|9606|	aly:9329338
pid|0000000000960612108|tx|9606|	csat:104701914
pid|0000000000960612108|tx|9606|	crb:17895448
pid|0000000000960612108|tx|9606|	ath:AT1G70580
pid|0000000000960612108|tx|9606|	aly:9326279
pid|0000000000960612108|tx|9606|	ath:AT1G72330
pid|0000000000960612108|tx|9606|	crb:17898997
pid|0000000000960612108|tx|9606|	ath:AT1G17290
pid|0000000000960612108|tx|9606|	aly:9324933
pid|0000000000096062905|tx|9606|	aly:9321193
pid|0000000000096062905|tx|9606|	ath:AT3G16170
pid|0000000000096062905|tx|9606|	crb:17893307
pid|0000000000960614184|tx|9606|	ath:AT5G40610
pid|0000000000960614184|tx|9606|	aly:9306762
pid|0000000000960614184|tx|9606|	csat:104724423
pid|0000000000960614184|tx|9606|	csat:104719727
pid|0000000000960614184|tx|9606|	crb:17879182
pid|0000000000960612084|tx|9606|	ath:AT5G40610
pid|0000000000960612084|tx|9606|	aly:9306762
pid|0000000000960612084|tx|9606|	csat:104724423
pid|0000000000960612084|tx|9606|	csat:104719727
pid|0000000000960612084|tx|9606|	crb:17879182
pid|0000000000960621365|tx|9606|	ath:AT5G40610
pid|0000000000960621365|tx|9606|	aly:9306762
pid|0000000000960621365|tx|9606|	csat:104724423
pid|0000000000960621365|tx|9606|	csat:104719727
pid|0000000000960621365|tx|9606|	crb:17879182
pid|0000000000096065480|tx|9606|	aly:9330628
pid|0000000000096065480|tx|9606|	aly:9323052
pid|0000000000096065480|tx|9606|	csat:104701185
pid|0000000000096065480|tx|9606|	crb:17897825
pid|0000000000096065480|tx|9606|	ath:AT1G65930
pid|0000000000096065480|tx|9606|	csat:104705732
pid|0000000000096065480|tx|9606|	aly:9309747
pid|0000000000096065480|tx|9606|	ath:AT1G54340
pid|0000000000096065480|tx|9606|	ath:AT5G14590
pid|0000000000096065480|tx|9606|	crb:17895964
pid|0000000000096065480|tx|9606|	crb:17882928
pid|0000000000960610279|tx|9606|	aly:9330628
pid|0000000000960610279|tx|9606|	aly:9323052
pid|0000000000960610279|tx|9606|	csat:104701185
pid|0000000000960610279|tx|9606|	crb:17897825
pid|0000000000960610279|tx|9606|	ath:AT1G65930
pid|0000000000960610279|tx|9606|	csat:104705732
pid|0000000000960610279|tx|9606|	aly:9309747
pid|0000000000960610279|tx|9606|	ath:AT1G54340
pid|0000000000960610279|tx|9606|	ath:AT5G14590
pid|0000000000960610279|tx|9606|	crb:17895964
pid|0000000000960610279|tx|9606|	crb:17882928
pid|0000000000000960621|tx|9606|	aly:9307514
pid|0000000000000960621|tx|9606|	csat:104705357
pid|0000000000000960621|tx|9606|	crb:17881058
pid|0000000000000960621|tx|9606|	ath:AT5G10920
pid|0000000000960617278|tx|9606|	crb:17877360
pid|0000000000960617278|tx|9606|	csat:104726283
pid|0000000000960617278|tx|9606|	aly:9302274
pid|0000000000960617278|tx|9606|	ath:AT5G57300
pid|0000000000096069899|tx|9606|	aly:9303476
pid|0000000000096069899|tx|9606|	aly:9321418
pid|0000000000096069899|tx|9606|	crb:17878518
pid|0000000000096069899|tx|9606|	ath:AT4G29510
pid|0000000000096069899|tx|9606|	ath:AT3G20020
pid|0000000000096069899|tx|9606|	csat:104721913
pid|0000000000096069899|tx|9606|	csat:104717245
pid|0000000000960615604|tx|9606|	aly:9303476
pid|0000000000960615604|tx|9606|	aly:9321418
pid|0000000000960615604|tx|9606|	crb:17878518
pid|0000000000960615604|tx|9606|	ath:AT4G29510
pid|0000000000960615604|tx|9606|	ath:AT3G20020
pid|0000000000960615604|tx|9606|	csat:104721913
pid|0000000000960615604|tx|9606|	csat:104717245
pid|0000000000960615150|tx|9606|	aly:9303476
pid|0000000000960615150|tx|9606|	aly:9321418
pid|0000000000960615150|tx|9606|	crb:17878518
pid|0000000000960615150|tx|9606|	ath:AT4G29510
pid|0000000000960615150|tx|9606|	ath:AT3G20020
pid|0000000000960615150|tx|9606|	csat:104721913
pid|0000000000960615150|tx|9606|	csat:104717245
pid|0000000000960610017|tx|9606|	aly:9301912
pid|0000000000960610017|tx|9606|	crb:17875908
pid|0000000000960610017|tx|9606|	ath:AT5G51030
pid|0000000000960610017|tx|9606|	csat:104713863
pid|0000000000960610017|tx|9606|	ath:AT2G24190
pid|0000000000960610017|tx|9606|	csat:104699947
pid|0000000000960610017|tx|9606|	ath:AT3G61220
pid|0000000000960610017|tx|9606|	crb:17888559
pid|0000000000960610017|tx|9606|	crb:17885946
pid|0000000000960610017|tx|9606|	aly:9302530
pid|0000000000960610017|tx|9606|	csat:104725607
pid|0000000000960610017|tx|9606|	aly:9314440
pid|0000000000960610017|tx|9606|	ath:AT5G61830
pid|0000000000960610017|tx|9606|	crb:17876819
pid|0000000000960610017|tx|9606|	aly:9312590
pid|0000000000960610017|tx|9606|	aly:9314798
pid|0000000000096064697|tx|9606|	aly:9301912
pid|0000000000096064697|tx|9606|	crb:17875908
pid|0000000000096064697|tx|9606|	ath:AT5G51030
pid|0000000000096064697|tx|9606|	csat:104713863
pid|0000000000096064697|tx|9606|	ath:AT2G24190
pid|0000000000096064697|tx|9606|	csat:104699947
pid|0000000000096064697|tx|9606|	ath:AT3G61220
pid|0000000000096064697|tx|9606|	crb:17888559
pid|0000000000096064697|tx|9606|	crb:17885946
pid|0000000000096064697|tx|9606|	aly:9302530
pid|0000000000096064697|tx|9606|	csat:104725607
pid|0000000000096064697|tx|9606|	aly:9314440
pid|0000000000096064697|tx|9606|	ath:AT5G61830
pid|0000000000096064697|tx|9606|	crb:17876819
pid|0000000000096064697|tx|9606|	aly:9312590
pid|0000000000096064697|tx|9606|	aly:9314798
pid|0000000000960614967|tx|9606|	csat:104713682
pid|0000000000960614967|tx|9606|	csat:104720928
pid|0000000000960614967|tx|9606|	csat:104702776
pid|0000000000960614967|tx|9606|	ath:AT2G22400
pid|0000000000960614967|tx|9606|	aly:9316509
pid|0000000000960614967|tx|9606|	crb:17880038
pid|0000000000960614967|tx|9606|	crb:17888772
pid|0000000000960614967|tx|9606|	aly:9302975
pid|0000000000960610193|tx|9606|	crb:17893497
pid|0000000000960610193|tx|9606|	ath:AT5G19200
pid|0000000000960610193|tx|9606|	crb:17883655
pid|0000000000960610193|tx|9606|	csat:104719332
pid|0000000000960610193|tx|9606|	aly:9307940
pid|0000000000960610193|tx|9606|	ath:AT3G06060
pid|0000000000960610193|tx|9606|	aly:9320622
pid|0000000000960616464|tx|9606|	crb:17882273
pid|0000000000960616464|tx|9606|	aly:9307702
pid|0000000000960616464|tx|9606|	csat:104705758
pid|0000000000960616464|tx|9606|	ath:AT5G14800
pid|0000000000960613572|tx|9606|	crb:17882273
pid|0000000000960613572|tx|9606|	aly:9307702
pid|0000000000960613572|tx|9606|	csat:104705758
pid|0000000000960613572|tx|9606|	ath:AT5G14800
pid|0000000000096061396|tx|9606|	crb:17892282
pid|0000000000096061396|tx|9606|	crb:17881186
pid|0000000000096061396|tx|9606|	aly:9309722
pid|0000000000096061396|tx|9606|	ath:AT2G15230
pid|0000000000096061396|tx|9606|	aly:9319951
pid|0000000000960623198|tx|9606|	crb:17892282
pid|0000000000960623198|tx|9606|	crb:17881186
pid|0000000000960623198|tx|9606|	aly:9309722
pid|0000000000960623198|tx|9606|	ath:AT2G15230
pid|0000000000960623198|tx|9606|	aly:9319951
pid|0000000000009606162|tx|9606|	crb:17892282
pid|0000000000009606162|tx|9606|	crb:17881186
pid|0000000000009606162|tx|9606|	aly:9309722
pid|0000000000009606162|tx|9606|	ath:AT2G15230
pid|0000000000009606162|tx|9606|	aly:9319951
pid|0000000000096062981|tx|9606|	crb:17892282
pid|0000000000096062981|tx|9606|	crb:17881186
pid|0000000000096062981|tx|9606|	aly:9309722
pid|0000000000096062981|tx|9606|	ath:AT2G15230
pid|0000000000096062981|tx|9606|	aly:9319951
pid|0000000000096064430|tx|9606|	crb:17892282
pid|0000000000096064430|tx|9606|	crb:17881186
pid|0000000000096064430|tx|9606|	aly:9309722
pid|0000000000096064430|tx|9606|	ath:AT2G15230
pid|0000000000096064430|tx|9606|	aly:9319951
pid|0000000000096062661|tx|9606|	crb:17892282
pid|0000000000096062661|tx|9606|	crb:17881186
pid|0000000000096062661|tx|9606|	aly:9309722
pid|0000000000096062661|tx|9606|	ath:AT2G15230
pid|0000000000096062661|tx|9606|	aly:9319951
pid|0000000000960618874|tx|9606|	aly:9305992
pid|0000000000960618874|tx|9606|	crb:17879685
pid|0000000000960618874|tx|9606|	csat:104718244
pid|0000000000960618874|tx|9606|	csat:104722970
pid|0000000000960618874|tx|9606|	ath:AT4G20930
pid|0000000000096061304|tx|9606|	csat:104702549
pid|0000000000096061304|tx|9606|	csat:104713666
pid|0000000000096061304|tx|9606|	ath:AT1G77670
pid|0000000000096061304|tx|9606|	ath:AT2G22250
pid|0000000000096061304|tx|9606|	aly:9316505
pid|0000000000096061304|tx|9606|	aly:9325216
pid|0000000000096061304|tx|9606|	csat:104713438
pid|0000000000096061304|tx|9606|	crb:17887943
pid|0000000000096061304|tx|9606|	crb:17896472
pid|0000000000009606187|tx|9606|	csat:104716249
pid|0000000000009606187|tx|9606|	csat:104729284
pid|0000000000009606187|tx|9606|	ath:AT1G80600
pid|0000000000009606187|tx|9606|	ath:AT2G38400
pid|0000000000009606187|tx|9606|	aly:9323883
pid|0000000000009606187|tx|9606|	csat:104703376
pid|0000000000009606187|tx|9606|	crb:17879955
pid|0000000000009606187|tx|9606|	aly:9315810
pid|0000000000009606187|tx|9606|	csat:104714317
pid|0000000000009606187|tx|9606|	ath:AT4G39660
pid|0000000000009606187|tx|9606|	ath:AT5G46180
pid|0000000000009606187|tx|9606|	csat:104724769
pid|0000000000009606187|tx|9606|	aly:9302946
pid|0000000000009606187|tx|9606|	crb:17888951
pid|0000000000009606187|tx|9606|	ath:AT3G08860
pid|0000000000009606187|tx|9606|	crb:17876959
pid|0000000000009606187|tx|9606|	crb:17896436
pid|0000000000009606187|tx|9606|	aly:9299496
pid|0000000000009606187|tx|9606|	csat:104720888
pid|0000000000960611562|tx|9606|	aly:9310332
pid|0000000000960611562|tx|9606|	crb:17883675
pid|0000000000960611562|tx|9606|	csat:104706869
pid|0000000000960611562|tx|9606|	ath:AT5G25480
pid|0000000000960610418|tx|9606|	csat:104705320
pid|0000000000960610418|tx|9606|	aly:9309009
pid|0000000000960610418|tx|9606|	crb:17882343
pid|0000000000960610418|tx|9606|	ath:AT1G79750
pid|0000000000960610418|tx|9606|	csat:104705434
pid|0000000000960610418|tx|9606|	crb:17882467
pid|0000000000960610418|tx|9606|	aly:9325390
pid|0000000000960610418|tx|9606|	aly:9309596
pid|0000000000960610418|tx|9606|	crb:17882677
pid|0000000000960610418|tx|9606|	crb:17895243
pid|0000000000960610418|tx|9606|	ath:AT5G11670
pid|0000000000960610418|tx|9606|	csat:104703472
pid|0000000000960610418|tx|9606|	ath:AT2G13560
pid|0000000000960610418|tx|9606|	ath:AT4G00570
pid|0000000000960610418|tx|9606|	csat:104714412
pid|0000000000960610418|tx|9606|	ath:AT5G25880
pid|0000000000960610418|tx|9606|	aly:9319868
pid|0000000000960610418|tx|9606|	csat:104702396
pid|0000000000960610418|tx|9606|	ath:AT2G19900
pid|0000000000960610418|tx|9606|	crb:17890615
pid|0000000000960610418|tx|9606|	csat:104712096
pid|0000000000960610418|tx|9606|	crb:17891793
pid|0000000000960610418|tx|9606|	aly:9320033
pid|0000000000960610419|tx|9606|	csat:104705320
pid|0000000000960610419|tx|9606|	aly:9309009
pid|0000000000960610419|tx|9606|	crb:17882343
pid|0000000000960610419|tx|9606|	ath:AT1G79750
pid|0000000000960610419|tx|9606|	csat:104705434
pid|0000000000960610419|tx|9606|	crb:17882467
pid|0000000000960610419|tx|9606|	aly:9325390
pid|0000000000960610419|tx|9606|	aly:9309596
pid|0000000000960610419|tx|9606|	crb:17882677
pid|0000000000960610419|tx|9606|	crb:17895243
pid|0000000000960610419|tx|9606|	ath:AT5G11670
pid|0000000000960610419|tx|9606|	csat:104703472
pid|0000000000960610419|tx|9606|	ath:AT2G13560
pid|0000000000960610419|tx|9606|	ath:AT4G00570
pid|0000000000960610419|tx|9606|	csat:104714412
pid|0000000000960610419|tx|9606|	ath:AT5G25880
pid|0000000000960610419|tx|9606|	aly:9319868
pid|0000000000960610419|tx|9606|	csat:104702396
pid|0000000000960610419|tx|9606|	ath:AT2G19900
pid|0000000000960610419|tx|9606|	crb:17890615
pid|0000000000960610419|tx|9606|	csat:104712096
pid|0000000000960610419|tx|9606|	crb:17891793
pid|0000000000960610419|tx|9606|	aly:9320033
pid|0000000000096061546|tx|9606|	csat:104705320
pid|0000000000096061546|tx|9606|	aly:9309009
pid|0000000000096061546|tx|9606|	crb:17882343
pid|0000000000096061546|tx|9606|	ath:AT1G79750
pid|0000000000096061546|tx|9606|	csat:104705434
pid|0000000000096061546|tx|9606|	crb:17882467
pid|0000000000096061546|tx|9606|	aly:9325390
pid|0000000000096061546|tx|9606|	aly:9309596
pid|0000000000096061546|tx|9606|	crb:17882677
pid|0000000000096061546|tx|9606|	crb:17895243
pid|0000000000096061546|tx|9606|	ath:AT5G11670
pid|0000000000096061546|tx|9606|	csat:104703472
pid|0000000000096061546|tx|9606|	ath:AT2G13560
pid|0000000000096061546|tx|9606|	ath:AT4G00570
pid|0000000000096061546|tx|9606|	csat:104714412
pid|0000000000096061546|tx|9606|	ath:AT5G25880
pid|0000000000096061546|tx|9606|	aly:9319868
pid|0000000000096061546|tx|9606|	csat:104702396
pid|0000000000096061546|tx|9606|	ath:AT2G19900
pid|0000000000096061546|tx|9606|	crb:17890615
pid|0000000000096061546|tx|9606|	csat:104712096
pid|0000000000096061546|tx|9606|	crb:17891793
pid|0000000000096061546|tx|9606|	aly:9320033
pid|0000000000960610972|tx|9606|	ath:AT5G06460
pid|0000000000960610972|tx|9606|	crb:17883533
pid|0000000000960610972|tx|9606|	aly:9309326
pid|0000000000960610972|tx|9606|	aly:9315317
pid|0000000000960610972|tx|9606|	crb:17890486
pid|0000000000960610972|tx|9606|	ath:AT2G30110
pid|0000000000960610973|tx|9606|	ath:AT5G06460
pid|0000000000960610973|tx|9606|	crb:17883533
pid|0000000000960610973|tx|9606|	aly:9309326
pid|0000000000960610973|tx|9606|	aly:9315317
pid|0000000000960610973|tx|9606|	crb:17890486
pid|0000000000960610973|tx|9606|	ath:AT2G30110
pid|0000000000960623774|tx|9606|	ath:AT5G06460
pid|0000000000960623774|tx|9606|	crb:17883533
pid|0000000000960623774|tx|9606|	aly:9309326
pid|0000000000960623774|tx|9606|	aly:9315317
pid|0000000000960623774|tx|9606|	crb:17890486
pid|0000000000960623774|tx|9606|	ath:AT2G30110
pid|0000000000960612584|tx|9606|	aly:9303386
pid|0000000000960612584|tx|9606|	ath:AT4G31120
pid|0000000000960612584|tx|9606|	crb:17878662
pid|0000000000960612584|tx|9606|	csat:104721724
pid|0000000000960612584|tx|9606|	csat:104717081
pid|0000000000960617879|tx|9606|	aly:9320138
pid|0000000000960617879|tx|9606|	crb:17892031
pid|0000000000960617879|tx|9606|	ath:AT4G35630
pid|0000000000960617879|tx|9606|	crb:17879729
pid|0000000000960617879|tx|9606|	csat:104721214
pid|0000000000960617879|tx|9606|	csat:104716566
pid|0000000000960617879|tx|9606|	csat:104729639
pid|0000000000960617879|tx|9606|	ath:AT2G17630
pid|0000000000960617879|tx|9606|	aly:9303135
pid|0000000000096062662|tx|9606|	aly:9322396
pid|0000000000096062662|tx|9606|	ath:AT1G64710
pid|0000000000096062662|tx|9606|	aly:9323929
pid|0000000000096062662|tx|9606|	crb:17895941
pid|0000000000096062662|tx|9606|	csat:104715866
pid|0000000000009606443|tx|9606|	aly:9322396
pid|0000000000009606443|tx|9606|	ath:AT1G64710
pid|0000000000009606443|tx|9606|	aly:9323929
pid|0000000000009606443|tx|9606|	crb:17895941
pid|0000000000009606443|tx|9606|	csat:104715866
pid|0000000000009606444|tx|9606|	aly:9322396
pid|0000000000009606444|tx|9606|	ath:AT1G64710
pid|0000000000009606444|tx|9606|	aly:9323929
pid|0000000000009606444|tx|9606|	crb:17895941
pid|0000000000009606444|tx|9606|	csat:104715866
pid|0000000000960611438|tx|9606|	crb:17882962
pid|0000000000960611438|tx|9606|	crb:17880870
pid|0000000000960611438|tx|9606|	csat:104719068
pid|0000000000960611438|tx|9606|	csat:104719072
pid|0000000000960611438|tx|9606|	csat:104720962
pid|0000000000960611438|tx|9606|	aly:9303311
pid|0000000000960611438|tx|9606|	csat:104716325
pid|0000000000960611438|tx|9606|	ath:AT1G22020
pid|0000000000960611438|tx|9606|	ath:AT4G13890
pid|0000000000960611438|tx|9606|	aly:9306422
pid|0000000000960611438|tx|9606|	csat:104729369
pid|0000000000960611438|tx|9606|	ath:AT4G13930
pid|0000000000960611438|tx|9606|	ath:AT4G37930
pid|0000000000960611438|tx|9606|	crb:17878529
pid|0000000000960611438|tx|9606|	crb:17878531
pid|0000000000960611438|tx|9606|	csat:104706990
pid|0000000000960611438|tx|9606|	ath:AT4G32520
pid|0000000000960611438|tx|9606|	crb:17898642
pid|0000000000960611438|tx|9606|	crb:17877753
pid|0000000000960611438|tx|9606|	ath:AT5G26780
pid|0000000000960611438|tx|9606|	aly:9308303
pid|0000000000960611438|tx|9606|	csat:104716927
pid|0000000000960611438|tx|9606|	csat:104721581
pid|0000000000960611438|tx|9606|	aly:9302994
pid|0000000000960611438|tx|9606|	aly:9304401
pid|0000000000960612168|tx|9606|	crb:17882962
pid|0000000000960612168|tx|9606|	crb:17880870
pid|0000000000960612168|tx|9606|	csat:104719068
pid|0000000000960612168|tx|9606|	csat:104719072
pid|0000000000960612168|tx|9606|	csat:104720962
pid|0000000000960612168|tx|9606|	aly:9303311
pid|0000000000960612168|tx|9606|	csat:104716325
pid|0000000000960612168|tx|9606|	ath:AT1G22020
pid|0000000000960612168|tx|9606|	ath:AT4G13890
pid|0000000000960612168|tx|9606|	aly:9306422
pid|0000000000960612168|tx|9606|	csat:104729369
pid|0000000000960612168|tx|9606|	ath:AT4G13930
pid|0000000000960612168|tx|9606|	ath:AT4G37930
pid|0000000000960612168|tx|9606|	crb:17878529
pid|0000000000960612168|tx|9606|	crb:17878531
pid|0000000000960612168|tx|9606|	csat:104706990
pid|0000000000960612168|tx|9606|	ath:AT4G32520
pid|0000000000960612168|tx|9606|	crb:17898642
pid|0000000000960612168|tx|9606|	crb:17877753
pid|0000000000960612168|tx|9606|	ath:AT5G26780
pid|0000000000960612168|tx|9606|	aly:9308303
